filepath,label,class_name,filename
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_72.png,1,class 2,BR_13_14_38_2_22041908_1.npy_72.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_139.png,2,class 3,BR_13_14_78_4_2021121708.npy_139.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_36.png,2,class 3,BR_13_14_78_4_2021121708.npy_36.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_21_1_2022040208.npy_134.png,0,class 1,BR_13_14_21_1_2022040208.npy_134.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_09_1_2022032907.npy_21.png,0,class 1,BR_13_14_09_1_2022032907.npy_21.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_6.png,2,class 3,BR_13_14_77_4_2021121608.npy_6.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_91.png,2,class 3,BR_13_14_77_4_2021121608.npy_91.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_149.png,1,class 2,BR_13_14_35_2_2021123007.npy_149.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_72.png,1,class 2,BR_13_14_32_2_2021122907.npy_72.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_132.png,2,class 3,BR_13_14_78_4_2021121708.npy_132.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_79.png,0,class 1,BR_13_14_22_1_2022040209.npy_79.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_131.png,1,class 2,BR_13_14_32_2_2021122907.npy_131.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_57.png,2,class 3,BR_13_14_78_4_2021121708.npy_57.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_11_1_2022032909.npy_13.png,0,class 1,BR_13_14_11_1_2022032909.npy_13.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_11_1_2022032909.npy_87.png,0,class 1,BR_13_14_11_1_2022032909.npy_87.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_122.png,1,class 2,BR_13_14_36_2_2021123008.npy_122.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_32.png,1,class 2,BR_13_14_33_2_2021122908.npy_32.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_129.png,0,class 1,BR_13_14_03_1_2022011107.npy_129.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_20_1_2022040109.npy_62.png,0,class 1,BR_13_14_20_1_2022040109.npy_62.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_54.png,0,class 1,BR_13_14_22_1_2022040209.npy_54.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_52.png,2,class 3,BR_13_14_78_4_2021121708.npy_52.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_17_1_2022040106.npy_39.png,0,class 1,BR_13_14_17_1_2022040106.npy_39.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_39.png,1,class 2,BR_13_14_35_2_2021123007.npy_39.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_142.png,2,class 3,BR_13_14_78_4_2021121708.npy_142.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_14_1_2022033106.npy_3.png,0,class 1,BR_13_14_14_1_2022033106.npy_3.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_91.png,1,class 2,BR_13_14_33_2_2021122908.npy_91.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_2.png,0,class 1,BR_13_14_02_1_2022011008.npy_2.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_86_4_2022011708.npy_134.png,2,class 3,BR_13_14_86_4_2022011708.npy_134.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_10_1_2022032908.npy_131.png,0,class 1,BR_13_14_10_1_2022032908.npy_131.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_62.png,1,class 2,BR_13_14_32_2_2021122907.npy_62.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_16_1_2022033108.npy_128.png,0,class 1,BR_13_14_16_1_2022033108.npy_128.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_10_1_2022032908.npy_119.png,0,class 1,BR_13_14_10_1_2022032908.npy_119.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_15_1_2022033107.npy_94.png,0,class 1,BR_13_14_15_1_2022033107.npy_94.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_01_1_2022011007.npy_76.png,0,class 1,BR_13_14_01_1_2022011007.npy_76.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_98.png,0,class 1,BR_13_14_06_1_2022011208.npy_98.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_20_1_2022040109.npy_6.png,0,class 1,BR_13_14_20_1_2022040109.npy_6.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_66.png,1,class 2,BR_13_14_35_2_2021123007.npy_66.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_92.png,2,class 3,BR_13_14_77_4_2021121608.npy_92.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_56.png,1,class 2,BR_13_14_33_2_2021122908.npy_56.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_16_1_2022033108.npy_29.png,0,class 1,BR_13_14_16_1_2022033108.npy_29.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_136.png,1,class 2,BR_13_14_33_2_2021122908.npy_136.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_142.png,1,class 2,BR_13_14_32_2_2021122907.npy_142.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_69.png,2,class 3,BR_13_14_78_4_2021121708.npy_69.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_114.png,2,class 3,BR_13_14_78_4_2021121708.npy_114.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_36.png,1,class 2,BR_13_14_38_2_22041908_1.npy_36.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_124.png,0,class 1,BR_13_14_06_1_2022011208.npy_124.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_59.png,0,class 1,BR_13_14_02_1_2022011008.npy_59.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_148.png,1,class 2,BR_13_14_36_2_2021123008.npy_148.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_17_1_2022040106.npy_26.png,0,class 1,BR_13_14_17_1_2022040106.npy_26.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_10.png,0,class 1,BR_13_14_22_1_2022040209.npy_10.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_01_1_2022011007.npy_9.png,0,class 1,BR_13_14_01_1_2022011007.npy_9.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_16_1_2022033108.npy_102.png,0,class 1,BR_13_14_16_1_2022033108.npy_102.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_129.png,1,class 2,BR_13_14_32_2_2021122907.npy_129.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_72.png,1,class 2,BR_13_14_36_2_2021123008.npy_72.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_13.png,0,class 1,BR_13_14_06_1_2022011208.npy_13.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_86.png,0,class 1,BR_13_14_03_1_2022011107.npy_86.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_04_1_2022011108.npy_16.png,0,class 1,BR_13_14_04_1_2022011108.npy_16.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_100.png,1,class 2,BR_13_14_36_2_2021123008.npy_100.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_81.png,1,class 2,BR_13_14_33_2_2021122908.npy_81.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_86_4_2022011708.npy_91.png,2,class 3,BR_13_14_86_4_2022011708.npy_91.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_71.png,1,class 2,BR_13_14_36_2_2021123008.npy_71.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_12_1_2022033007.npy_117.png,0,class 1,BR_13_14_12_1_2022033007.npy_117.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_130.png,2,class 3,BR_13_14_78_4_2021121708.npy_130.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_20_1_2022040109.npy_113.png,0,class 1,BR_13_14_20_1_2022040109.npy_113.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_11_1_2022032909.npy_123.png,0,class 1,BR_13_14_11_1_2022032909.npy_123.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_77.png,1,class 2,BR_13_14_32_2_2021122907.npy_77.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_10_1_2022032908.npy_17.png,0,class 1,BR_13_14_10_1_2022032908.npy_17.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_2.png,1,class 2,BR_13_14_35_2_2021123007.npy_2.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_35.png,1,class 2,BR_13_14_33_2_2021122908.npy_35.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_79.png,2,class 3,BR_13_14_78_4_2021121708.npy_79.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_103.png,1,class 2,BR_13_14_32_2_2021122907.npy_103.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_6.png,1,class 2,BR_13_14_35_2_2021123007.npy_6.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_12.png,1,class 2,BR_13_14_38_2_22041908_1.npy_12.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_92.png,1,class 2,BR_13_14_38_2_22041908_1.npy_92.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_7.png,1,class 2,BR_13_14_33_2_2021122908.npy_7.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_32.png,1,class 2,BR_13_14_35_2_2021123007.npy_32.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_143.png,1,class 2,BR_13_14_36_2_2021123008.npy_143.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_09_1_2022032907.npy_141.png,0,class 1,BR_13_14_09_1_2022032907.npy_141.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_18_1_2022040107.npy_18.png,0,class 1,BR_13_14_18_1_2022040107.npy_18.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_80_4_2021122007.npy_125.png,2,class 3,BR_13_14_80_4_2021122007.npy_125.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_108.png,1,class 2,BR_13_14_38_2_22041908_1.npy_108.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_17_1_2022040106.npy_137.png,0,class 1,BR_13_14_17_1_2022040106.npy_137.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_04_1_2022011108.npy_96.png,0,class 1,BR_13_14_04_1_2022011108.npy_96.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_79.png,1,class 2,BR_13_14_33_2_2021122908.npy_79.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_17_1_2022040106.npy_35.png,0,class 1,BR_13_14_17_1_2022040106.npy_35.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_106.png,1,class 2,BR_13_14_35_2_2021123007.npy_106.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_13_1_2022033008.npy_112.png,0,class 1,BR_13_14_13_1_2022033008.npy_112.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_135.png,0,class 1,BR_13_14_02_1_2022011008.npy_135.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_33.png,1,class 2,BR_13_14_38_2_22041908_1.npy_33.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_135.png,2,class 3,BR_13_14_77_4_2021121608.npy_135.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_116.png,1,class 2,BR_13_14_32_2_2021122907.npy_116.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_70.png,2,class 3,BR_13_14_78_4_2021121708.npy_70.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_19_1_2022040108.npy_37.png,0,class 1,BR_13_14_19_1_2022040108.npy_37.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_26.png,1,class 2,BR_13_14_38_2_22041908_1.npy_26.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_60.png,0,class 1,BR_13_14_22_1_2022040209.npy_60.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_56.png,0,class 1,BR_13_14_03_1_2022011107.npy_56.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_87_4_2022011808.npy_26.png,2,class 3,BR_13_14_87_4_2022011808.npy_26.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_84.png,1,class 2,BR_13_14_33_2_2021122908.npy_84.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_54.png,1,class 2,BR_13_14_36_2_2021123008.npy_54.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_70.png,1,class 2,BR_13_14_32_2_2021122907.npy_70.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_15_1_2022033107.npy_44.png,0,class 1,BR_13_14_15_1_2022033107.npy_44.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_01_1_2022011007.npy_87.png,0,class 1,BR_13_14_01_1_2022011007.npy_87.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_80.png,1,class 2,BR_13_14_38_2_22041908_1.npy_80.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_34.png,0,class 1,BR_13_14_02_1_2022011008.npy_34.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_07_1_2022011209.npy_35.png,0,class 1,BR_13_14_07_1_2022011209.npy_35.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_138.png,2,class 3,BR_13_14_77_4_2021121608.npy_138.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_21_1_2022040208.npy_37.png,0,class 1,BR_13_14_21_1_2022040208.npy_37.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_18_1_2022040107.npy_25.png,0,class 1,BR_13_14_18_1_2022040107.npy_25.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_09_1_2022032907.npy_63.png,0,class 1,BR_13_14_09_1_2022032907.npy_63.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_97.png,2,class 3,BR_13_14_77_4_2021121608.npy_97.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_141.png,1,class 2,BR_13_14_33_2_2021122908.npy_141.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_20_1_2022040109.npy_42.png,0,class 1,BR_13_14_20_1_2022040109.npy_42.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_01_1_2022011007.npy_36.png,0,class 1,BR_13_14_01_1_2022011007.npy_36.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_68.png,0,class 1,BR_13_14_06_1_2022011208.npy_68.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_37.png,1,class 2,BR_13_14_38_2_22041908_1.npy_37.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_21_1_2022040208.npy_74.png,0,class 1,BR_13_14_21_1_2022040208.npy_74.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_81.png,1,class 2,BR_13_14_35_2_2021123007.npy_81.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_13_1_2022033008.npy_44.png,0,class 1,BR_13_14_13_1_2022033008.npy_44.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_109.png,0,class 1,BR_13_14_02_1_2022011008.npy_109.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_139.png,1,class 2,BR_13_14_35_2_2021123007.npy_139.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_150.png,1,class 2,BR_13_14_36_2_2021123008.npy_150.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_89.png,1,class 2,BR_13_14_38_2_22041908_1.npy_89.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_101.png,1,class 2,BR_13_14_38_2_22041908_1.npy_101.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_29.png,2,class 3,BR_13_14_77_4_2021121608.npy_29.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_19_1_2022040108.npy_100.png,0,class 1,BR_13_14_19_1_2022040108.npy_100.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_12_1_2022033007.npy_28.png,0,class 1,BR_13_14_12_1_2022033007.npy_28.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_131.png,2,class 3,BR_13_14_77_4_2021121608.npy_131.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_16_1_2022033108.npy_46.png,0,class 1,BR_13_14_16_1_2022033108.npy_46.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_10.png,2,class 3,BR_13_14_77_4_2021121608.npy_10.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_121.png,1,class 2,BR_13_14_35_2_2021123007.npy_121.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_3.png,1,class 2,BR_13_14_36_2_2021123008.npy_3.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_122.png,1,class 2,BR_13_14_35_2_2021123007.npy_122.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_68.png,2,class 3,BR_13_14_78_4_2021121708.npy_68.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_86.png,1,class 2,BR_13_14_33_2_2021122908.npy_86.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_45.png,2,class 3,BR_13_14_78_4_2021121708.npy_45.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_86.png,1,class 2,BR_13_14_36_2_2021123008.npy_86.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_78.png,1,class 2,BR_13_14_36_2_2021123008.npy_78.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_3.png,1,class 2,BR_13_14_38_2_22041908_1.npy_3.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_19_1_2022040108.npy_54.png,0,class 1,BR_13_14_19_1_2022040108.npy_54.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_160.png,0,class 1,BR_13_14_22_1_2022040209.npy_160.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_52.png,1,class 2,BR_13_14_35_2_2021123007.npy_52.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_15.png,1,class 2,BR_13_14_35_2_2021123007.npy_15.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_08_1_2022032906.npy_111.png,0,class 1,BR_13_14_08_1_2022032906.npy_111.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_26.png,1,class 2,BR_13_14_36_2_2021123008.npy_26.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_132.png,1,class 2,BR_13_14_33_2_2021122908.npy_132.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_75.png,2,class 3,BR_13_14_78_4_2021121708.npy_75.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_152.png,0,class 1,BR_13_14_22_1_2022040209.npy_152.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_21_1_2022040208.npy_6.png,0,class 1,BR_13_14_21_1_2022040208.npy_6.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_19_1_2022040108.npy_17.png,0,class 1,BR_13_14_19_1_2022040108.npy_17.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_115.png,1,class 2,BR_13_14_36_2_2021123008.npy_115.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_12_1_2022033007.npy_146.png,0,class 1,BR_13_14_12_1_2022033007.npy_146.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_132.png,1,class 2,BR_13_14_36_2_2021123008.npy_132.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_62.png,1,class 2,BR_13_14_35_2_2021123007.npy_62.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_8.png,0,class 1,BR_13_14_03_1_2022011107.npy_8.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_1.png,1,class 2,BR_13_14_33_2_2021122908.npy_1.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_07_1_2022011209.npy_68.png,0,class 1,BR_13_14_07_1_2022011209.npy_68.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_05_1_2022011207.npy_142.png,0,class 1,BR_13_14_05_1_2022011207.npy_142.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_132.png,1,class 2,BR_13_14_32_2_2021122907.npy_132.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_17_1_2022040106.npy_76.png,0,class 1,BR_13_14_17_1_2022040106.npy_76.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_71.png,2,class 3,BR_13_14_78_4_2021121708.npy_71.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_145.png,1,class 2,BR_13_14_36_2_2021123008.npy_145.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_1.png,1,class 2,BR_13_14_35_2_2021123007.npy_1.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_18.png,1,class 2,BR_13_14_32_2_2021122907.npy_18.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_13.png,1,class 2,BR_13_14_35_2_2021123007.npy_13.png
